,age,workclass,education_level,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
34290,58,1,4,9,1,11,1,1,1,0,0,24,1
34291,46,2,2,10,1,2,1,1,1,0,0,55,1
34292,23,1,4,9,1,5,1,1,1,0,0,55,1
34293,32,1,1,13,3,4,0,1,1,0,0,32,1
34294,43,1,1,13,1,8,1,1,1,0,0,40,1
34295,34,1,13,6,4,5,0,1,0,0,0,45,1
34296,23,1,2,10,3,4,6,1,1,0,0,40,1
34297,38,1,1,13,1,5,2,1,0,0,0,40,1
34298,59,1,4,9,1,8,1,1,1,0,0,40,1
34299,22,1,3,7,3,2,0,1,1,0,0,40,37
34300,50,6,11,14,1,6,1,1,1,0,0,46,1
34301,44,1,1,13,1,9,1,1,1,0,0,40,1
34302,56,6,2,10,2,9,4,1,0,0,2339,40,1
34303,36,1,4,9,2,8,4,1,1,2202,0,40,1
34304,20,1,4,9,3,7,0,2,1,0,0,40,1
34305,38,2,4,9,1,4,1,1,1,4508,0,55,1
34306,29,1,4,9,4,4,4,1,1,0,0,50,1
34307,32,6,6,12,1,6,1,1,1,0,0,20,1
34308,36,1,2,10,2,5,0,1,0,0,0,35,1
34309,19,6,6,12,3,9,6,1,0,0,0,18,1
34310,37,6,4,9,2,0,0,1,0,0,0,40,1
34311,22,1,1,13,3,5,6,1,0,0,0,15,1
34312,42,1,1,13,1,4,1,1,1,0,0,45,1
34313,22,1,2,10,3,9,6,1,1,0,0,20,1
34314,35,3,1,13,1,6,1,1,1,7298,0,45,1
34315,21,1,2,10,3,0,6,1,0,0,0,25,1
34316,43,2,14,16,1,6,1,1,1,0,0,42,1
34317,18,1,3,7,3,0,6,1,1,0,0,24,1
34318,28,1,3,7,3,0,4,2,1,0,0,40,1
34319,32,1,14,16,3,6,4,1,1,3325,0,45,1
34320,49,5,3,7,2,0,6,1,0,0,0,60,1
34321,38,5,2,10,1,9,2,1,0,0,0,40,1
34322,21,1,4,9,3,8,6,1,1,0,0,40,1
34323,22,1,13,6,3,4,6,1,1,0,0,15,1
34324,34,5,11,14,1,6,2,1,0,7688,0,35,1
34325,32,1,2,10,1,6,1,1,1,0,0,45,1
34326,33,1,2,10,1,1,1,1,1,0,0,20,1
34327,41,1,2,10,2,4,4,1,1,0,0,52,1
34328,38,1,4,9,1,8,1,1,1,0,0,40,1
34329,58,6,1,13,5,1,0,1,0,0,0,40,1
34330,44,1,2,10,1,8,1,1,1,0,0,35,1
34331,61,1,1,13,1,8,1,1,1,0,0,40,1
34332,35,1,2,10,3,1,0,1,0,0,0,40,1
34333,36,1,4,9,1,4,1,1,1,0,0,50,1
34334,44,1,2,10,6,9,0,1,0,0,0,40,1
34335,35,1,4,9,2,2,4,1,1,0,0,40,1
34336,43,1,1,13,2,6,4,1,0,0,0,38,1
34337,51,3,4,9,1,5,1,1,1,7688,0,50,1
34338,23,1,4,9,3,10,4,1,1,0,0,53,1
34339,59,1,4,9,1,0,1,1,1,0,0,40,1
34340,18,1,4,9,3,0,6,1,0,0,0,12,21
34341,23,1,2,10,3,8,6,1,0,0,0,15,6
34342,24,1,4,9,3,1,0,1,0,1831,0,40,1
34343,57,1,13,6,2,2,0,1,1,0,0,40,1
34344,28,1,2,10,3,5,4,1,1,0,0,35,1
34345,59,1,1,13,1,5,1,1,1,0,0,50,1
34346,39,1,4,9,3,9,4,1,1,0,0,48,1
34347,26,1,4,9,1,8,1,1,1,0,0,50,1
34348,17,1,3,7,3,4,6,1,0,0,0,23,1
34349,45,2,5,15,1,6,1,1,1,0,0,40,1
34350,64,5,4,9,1,6,2,1,0,0,0,20,1
34351,55,1,11,14,3,6,4,1,0,0,0,40,1
34352,47,1,4,9,1,2,1,1,1,0,0,16,1
34353,43,1,2,10,1,7,1,3,1,0,0,40,20
34354,46,2,4,9,2,0,0,1,0,0,0,40,1
34355,54,1,4,9,1,5,1,1,1,0,0,40,1
34356,26,1,1,13,3,6,4,3,1,4650,0,40,20
34357,28,6,1,13,3,6,4,1,0,0,1669,40,1
34358,57,1,7,11,2,9,0,1,0,0,0,40,1
34359,35,1,4,9,1,8,1,1,1,0,0,40,1
34360,61,2,4,9,1,2,1,1,1,0,0,40,6
34361,48,1,2,10,2,5,4,1,0,0,0,65,1
34362,30,2,1,13,2,4,4,1,1,0,2444,55,1
34363,70,2,7,11,1,10,1,1,1,0,0,40,1
34364,30,5,8,5,2,10,0,1,0,0,0,40,21
34365,34,1,4,9,3,5,4,1,0,0,0,40,1
34366,26,1,1,13,3,5,4,1,0,0,0,40,1
34367,41,2,10,8,2,2,0,1,1,0,0,40,1
34368,19,1,2,10,3,7,4,1,1,0,0,30,1
34369,59,1,4,9,1,8,1,2,1,0,0,40,1
34370,30,5,4,9,1,2,1,1,1,4386,0,70,6
34371,52,1,4,9,1,2,1,1,1,0,0,32,1
34372,43,1,1,13,2,4,0,1,0,0,0,50,1
34373,51,6,1,13,1,6,1,2,1,0,0,40,1
34374,31,1,2,10,1,10,1,1,1,0,0,40,1
34375,19,1,4,9,3,2,6,1,0,0,0,40,1
34376,29,1,7,11,3,9,4,1,1,0,0,70,1
34377,40,1,4,9,1,2,1,1,1,0,0,45,1
34378,40,1,7,11,1,9,1,1,1,0,0,40,1
34379,45,1,3,7,3,2,4,1,1,0,0,40,4
34380,58,6,4,9,3,9,4,1,1,0,1741,40,1
34381,28,5,11,14,3,6,4,1,0,0,0,50,1
34382,43,5,1,13,3,6,4,1,0,0,0,40,1
34383,40,6,1,13,3,5,6,1,0,0,0,40,1
34384,55,1,2,10,2,1,0,2,0,0,0,56,1
34385,18,1,4,9,3,4,6,1,0,0,0,24,1
34386,36,1,4,9,1,2,1,0,1,0,0,40,1
34387,21,1,4,9,3,4,6,1,0,0,0,30,1
34388,45,1,11,14,1,5,1,1,1,0,0,40,1
34389,53,1,1,13,1,10,1,1,1,0,0,60,1
34390,33,1,4,9,1,9,1,1,1,0,0,40,1
34391,35,2,2,10,2,0,0,1,0,0,0,20,1
34392,35,1,4,9,3,4,6,1,0,0,0,29,1
34393,41,1,4,9,4,9,0,2,0,0,0,40,1
34394,44,2,1,13,1,4,1,1,1,0,0,45,1
34395,61,1,4,9,2,4,4,1,1,0,0,40,1
34396,18,1,2,10,3,0,6,1,0,0,0,12,1
34397,42,6,1,13,3,5,4,1,0,0,0,38,1
34398,28,1,4,9,2,5,4,1,0,0,0,40,1
34399,53,1,4,9,1,7,1,1,1,0,0,40,1
34400,51,1,4,9,2,9,0,1,0,0,2339,40,1
34401,32,1,1,13,3,6,4,2,0,0,0,40,1
34402,35,1,4,9,1,7,1,1,1,0,0,40,1
34403,44,1,1,13,2,8,0,1,0,0,0,56,1
34404,38,6,1,13,3,6,4,1,0,0,0,40,1
34405,28,6,1,13,1,13,1,1,1,0,0,50,1
34406,36,1,4,9,3,8,0,2,0,0,0,40,1
34407,40,6,1,13,2,9,0,2,0,0,0,32,1
34408,37,1,7,11,2,4,4,1,0,0,0,40,1
34409,18,1,3,7,3,0,6,1,0,0,0,20,1
34410,51,1,2,10,2,4,0,2,0,0,0,50,1
34411,42,1,2,10,3,4,4,1,1,0,0,80,1
34412,41,1,7,11,2,9,6,1,0,0,0,40,13
34413,32,6,1,13,1,9,1,1,1,0,0,38,1
34414,24,1,2,10,3,8,6,1,1,0,0,40,1
34415,63,1,13,6,5,8,4,1,0,0,0,20,1
34416,67,3,2,10,1,4,1,1,1,20051,0,40,1
34417,36,1,4,9,2,6,0,2,0,0,0,50,1
34418,52,1,10,8,1,5,1,1,1,0,0,60,1
34419,32,1,4,9,1,8,1,1,1,0,0,40,1
34420,38,1,2,10,1,9,1,1,1,0,0,45,1
34421,33,1,1,13,3,6,4,3,1,0,0,10,8
34422,50,1,4,9,2,4,0,1,0,0,0,40,1
34423,55,1,4,9,2,9,4,1,0,0,0,40,1
34424,30,1,4,9,2,2,4,1,0,0,0,40,1
34425,40,2,15,3,1,2,1,0,1,0,0,8,32
34426,36,1,4,9,1,8,1,1,1,0,1887,40,1
34427,50,1,12,2,6,0,4,1,1,0,0,40,21
34428,45,1,1,13,1,2,1,1,1,7688,0,40,1
34429,22,1,4,9,1,12,2,1,0,0,0,40,1
34430,34,1,4,9,1,4,1,1,1,0,0,50,1
34431,37,1,2,10,1,5,1,1,1,0,0,60,1
34432,57,1,9,4,5,0,0,2,0,0,0,29,1
34433,31,1,4,9,3,11,4,1,1,0,0,40,1
34434,32,1,2,10,3,0,4,2,1,0,0,40,1
34435,31,1,4,9,2,2,4,1,1,0,0,40,1
34436,29,1,4,9,4,11,0,1,0,0,0,30,1
34437,30,6,1,13,1,6,1,1,1,0,0,40,1
34438,43,2,4,9,1,5,1,1,1,0,0,50,1
34439,50,1,14,16,1,6,1,1,1,99999,0,50,1
34440,37,5,1,13,2,6,0,1,0,0,0,60,1
34441,59,5,11,14,4,6,6,2,0,0,0,35,1
34442,18,5,4,9,3,9,6,1,0,0,0,40,1
34443,25,1,1,13,3,0,6,1,1,0,0,43,1
34444,36,1,2,10,1,2,1,1,1,0,0,52,25
34445,17,1,13,6,3,4,6,1,0,594,0,12,1
34446,55,5,4,9,1,2,1,1,1,4386,0,40,1
34447,47,5,4,9,1,0,0,1,1,3908,0,40,1
34448,18,1,2,10,3,0,6,1,1,0,0,30,1
34449,46,4,2,10,1,9,1,1,1,0,0,80,1
34450,31,1,4,9,3,2,0,2,1,0,0,40,1
34451,61,1,4,9,1,8,1,1,1,0,0,40,1
34452,28,1,16,1,3,10,4,1,1,0,0,38,21
34453,43,4,1,13,1,6,1,1,1,0,0,40,1
34454,26,1,1,13,3,5,4,1,0,0,0,50,1
34455,32,1,4,9,1,11,1,1,1,0,0,40,1
34456,52,4,4,9,1,13,1,1,1,0,0,40,1
34457,55,1,11,14,3,6,4,1,0,0,0,40,1
34458,67,1,4,9,5,9,0,1,0,6723,0,40,1
34459,25,1,2,10,3,0,4,1,1,0,0,48,1
34460,33,1,1,13,1,6,1,1,1,15024,0,50,1
34461,29,1,6,12,3,5,0,1,0,0,0,38,1
34462,20,1,2,10,3,12,6,1,0,0,0,40,1
34463,36,1,9,4,2,4,4,0,0,0,0,35,1
34464,21,3,2,10,3,10,6,1,1,0,0,60,1
34465,26,1,4,9,3,0,4,2,0,0,0,16,1
34466,52,1,6,12,3,8,6,3,1,0,0,40,1
34467,34,1,1,13,1,4,1,1,1,0,0,50,1
34468,47,1,15,3,1,8,1,1,1,0,0,40,1
34469,37,1,7,11,3,6,4,1,0,0,0,48,1
34470,37,5,1,13,3,6,4,1,0,0,0,45,1
34471,42,1,4,9,2,1,4,1,1,8614,0,40,21
34472,23,1,2,10,3,7,6,1,0,0,0,25,1
34473,37,1,4,9,3,11,4,1,1,0,0,50,1
34474,45,1,14,16,1,6,1,1,1,0,0,40,1
34475,28,4,2,10,3,1,0,4,0,0,0,40,1
34476,89,1,1,13,1,4,1,1,1,0,0,40,1
34477,54,5,11,14,2,6,0,2,0,0,0,37,1
34478,23,1,2,10,3,9,6,1,1,0,0,24,1
34479,35,1,4,9,3,8,4,1,0,0,0,40,1
34480,37,1,4,9,1,7,1,1,1,0,0,40,1
34481,31,4,4,9,3,9,4,1,0,0,0,40,1
34482,24,1,1,13,3,1,6,1,1,0,0,42,1
34483,52,1,2,10,3,8,4,1,1,0,0,40,1
34484,35,1,4,9,1,4,1,1,1,0,0,40,1
34485,51,1,11,14,1,5,1,1,1,0,2415,40,1
34486,41,1,4,9,1,5,1,1,1,15024,0,65,1
34487,57,6,2,10,1,9,2,1,0,0,0,40,1
34488,22,1,4,9,3,4,6,0,1,0,0,40,1
34489,37,1,1,13,1,10,1,1,1,0,0,45,1
34490,74,1,4,9,5,9,4,1,1,0,2282,35,1
34491,56,1,4,9,3,4,4,1,1,0,0,40,23
34492,33,1,4,9,2,5,4,1,1,0,0,48,1
34493,31,5,2,10,1,13,1,1,1,0,0,30,1
34494,41,5,1,13,1,6,1,1,1,0,0,35,1
34495,26,1,1,13,2,9,0,1,0,0,0,40,1
34496,59,5,13,6,5,0,4,1,0,0,0,25,4
34497,23,1,4,9,1,4,4,2,1,0,0,60,1
34498,35,1,4,9,1,11,1,1,1,0,0,40,1
34499,50,6,7,11,2,9,0,1,0,0,0,40,27
34500,52,2,2,10,2,6,4,1,0,0,0,32,1
34501,31,1,2,10,1,5,2,1,0,0,0,40,1
34502,37,1,4,9,6,0,0,2,0,0,0,35,29
34503,48,1,2,10,1,2,1,1,1,0,0,40,1
34504,50,5,2,10,2,13,4,1,1,0,0,40,1
34505,30,1,4,9,1,7,1,1,1,0,0,40,1
34506,24,1,4,9,1,0,1,1,1,0,0,40,1
34507,57,2,4,9,1,2,1,1,1,0,0,60,1
34508,49,2,7,11,2,11,4,1,1,0,0,48,1
34509,23,1,1,13,3,5,4,1,1,0,0,40,4
34510,20,1,2,10,3,4,4,2,0,0,0,36,1
34511,56,1,1,13,1,5,2,3,0,7688,0,50,1
34512,57,4,11,14,2,5,4,1,0,0,0,60,1
34513,20,1,2,10,3,13,6,1,1,0,0,40,1
34514,43,1,4,9,4,2,4,1,1,0,0,35,1
34515,41,3,5,15,1,6,1,3,1,99999,0,50,8
34516,45,1,2,10,2,4,4,1,1,0,0,40,1
34517,36,1,4,9,1,8,1,1,1,0,0,45,21
34518,62,4,8,5,2,0,0,1,0,0,0,40,1
34519,19,3,4,9,3,0,6,1,1,0,0,6,1
34520,24,1,2,10,1,5,1,1,1,0,0,50,1
34521,19,2,4,9,3,1,6,1,1,0,0,20,1
34522,32,1,1,13,1,4,1,1,1,0,0,40,1
34523,44,2,2,10,3,9,4,1,0,0,0,45,1
34524,53,5,9,4,1,11,1,2,1,0,0,40,1
34525,45,1,9,4,1,0,1,3,1,0,0,36,12
34526,39,1,11,14,3,5,4,1,1,0,0,50,1
34527,55,1,11,14,1,6,1,1,1,0,0,25,1
34528,30,1,1,13,3,4,4,1,1,0,0,55,1
34529,39,4,2,10,1,5,1,3,1,0,0,40,1
34530,23,5,4,9,3,13,4,1,1,0,0,45,1
34531,28,2,1,13,3,4,4,1,0,0,0,48,1
34532,42,1,7,11,1,2,1,4,1,0,0,40,1
34533,35,1,4,9,2,8,4,1,1,0,0,40,1
34534,39,1,4,9,3,0,4,1,0,0,0,25,1
34535,29,1,1,13,2,1,0,1,0,0,0,20,1
34536,21,2,4,9,3,10,6,3,1,0,0,35,1
34537,35,1,11,14,1,9,1,1,1,0,0,38,4
34538,42,1,2,10,1,5,1,1,1,0,0,40,1
34539,28,1,8,5,3,8,4,1,1,0,0,30,1
34540,50,1,16,1,1,10,1,2,1,0,0,40,29
34541,37,2,5,15,1,6,1,1,1,7688,0,50,1
34542,20,1,4,9,3,8,0,1,1,0,0,40,1
34543,46,2,2,10,1,5,2,1,0,0,0,50,1
34544,28,1,2,10,3,1,0,1,0,0,0,40,1
34545,32,1,2,10,4,0,4,1,0,0,0,38,1
34546,20,1,8,5,3,11,0,1,1,0,0,35,1
34547,38,5,1,13,1,13,1,1,1,0,0,40,1
34548,36,1,1,13,3,6,4,1,0,0,0,45,6
34549,30,1,11,14,3,6,4,1,0,0,0,16,1
34550,35,1,11,14,3,5,4,1,0,0,0,45,1
34551,30,6,11,14,2,6,4,4,1,0,0,50,1
34552,56,1,8,5,2,13,4,1,1,0,0,40,1
34553,30,1,8,5,6,10,4,1,1,0,0,40,21
34554,64,1,12,2,1,8,1,1,1,0,0,40,13
34555,49,1,4,9,1,2,2,2,0,0,0,40,1
34556,55,1,4,9,1,0,0,1,0,0,0,33,1
34557,24,1,3,7,3,4,6,2,0,0,0,20,1
34558,23,1,4,9,2,4,4,1,0,0,0,30,1
34559,31,1,2,10,3,9,0,2,0,0,0,39,1
34560,50,1,4,9,2,7,4,1,1,0,1980,38,1
34561,33,1,4,9,1,4,1,1,1,0,0,55,1
34562,24,1,1,13,3,4,4,1,0,0,0,40,1
34563,37,1,10,8,1,0,2,1,0,0,0,45,1
34564,31,2,13,6,3,11,4,1,1,0,2205,60,1
34565,21,1,1,13,3,9,6,2,0,0,0,38,1
34566,18,1,2,10,3,4,6,1,1,0,0,10,1
34567,25,1,4,9,3,2,6,1,1,0,0,40,1
34568,25,1,2,10,3,6,0,1,0,0,0,60,1
34569,62,2,2,10,5,5,4,1,0,0,0,20,1
34570,35,1,7,11,1,1,1,1,1,7298,0,48,1
34571,26,1,2,10,2,6,4,1,0,5060,0,40,1
34572,47,1,4,9,3,0,4,2,1,0,0,40,1
34573,25,1,6,12,3,5,4,1,0,0,0,40,1
34574,33,1,7,11,3,6,4,1,0,0,0,40,1
34575,28,1,1,13,3,7,6,1,1,0,0,40,1
34576,42,2,5,15,1,6,1,1,1,0,0,40,1
34577,50,1,11,14,1,5,1,1,1,0,0,40,1
34578,61,1,12,2,1,7,1,1,1,0,0,40,21
34579,50,1,4,9,1,8,1,1,1,0,0,40,1
34580,51,1,4,9,1,4,1,1,1,0,1977,50,1
34581,37,1,2,10,1,1,1,1,1,0,0,39,1
34582,25,1,1,13,3,9,4,1,0,0,0,35,1
34583,38,1,1,13,1,9,1,3,1,0,0,42,1
34584,60,4,5,15,1,6,1,3,1,99999,0,60,16
34585,74,1,2,10,1,4,1,1,1,6418,0,24,1
34586,37,1,11,14,1,6,1,1,1,0,0,70,1
34587,26,1,1,13,3,5,4,1,1,0,0,40,1
34588,39,1,2,10,1,5,1,1,1,0,0,40,1
34589,35,1,13,6,1,9,2,1,0,0,0,36,1
34590,43,5,11,14,5,6,0,2,0,0,0,40,1
34591,31,3,4,9,1,4,1,1,1,0,0,50,1
34592,35,3,2,10,1,5,1,1,1,0,0,50,1
34593,30,1,2,10,2,4,0,1,0,0,0,65,5
34594,22,1,4,9,3,0,6,1,0,0,0,20,1
34595,36,1,9,4,2,8,4,1,0,0,0,40,1
34596,19,1,2,10,3,4,6,1,0,0,0,34,1
34597,36,1,4,9,2,2,4,1,1,0,0,75,1
34598,29,6,1,13,3,13,6,1,0,0,0,40,1
34599,30,5,2,10,3,13,4,1,0,3325,0,40,1
34600,31,1,4,9,1,9,2,1,0,0,0,40,1
34601,27,1,4,9,3,4,6,2,1,0,0,40,1
34602,17,1,3,7,3,9,6,1,0,0,0,15,1
34603,36,1,4,9,1,2,1,1,1,0,0,40,1
34604,43,1,1,13,1,9,1,1,1,0,0,40,1
34605,46,2,8,5,1,4,1,1,1,0,0,40,1
34606,24,1,4,9,3,9,0,2,0,0,0,20,1
34607,42,1,2,10,3,11,4,2,1,0,0,40,1
34608,55,6,2,10,1,2,1,1,1,0,0,43,1
34609,61,2,7,11,5,2,0,1,0,0,0,40,5
34610,20,1,4,9,3,4,6,1,0,0,0,10,37
34611,60,1,2,10,1,4,1,1,1,0,0,40,1
34612,24,1,7,11,1,9,2,1,0,0,0,40,1
34613,33,1,1,13,1,6,1,1,1,0,0,51,1
34614,67,2,2,10,3,6,4,1,0,0,0,50,1
34615,34,1,4,9,3,5,4,1,1,0,0,50,1
34616,34,1,2,10,1,0,2,1,0,0,0,30,1
34617,38,1,2,10,2,6,6,1,0,0,0,40,1
34618,50,1,1,13,2,5,4,1,0,0,0,40,1
34619,45,1,2,10,1,2,1,1,1,0,0,46,1
34620,18,1,4,9,3,4,6,1,1,0,0,35,1
34621,40,1,7,11,5,9,0,1,0,0,0,30,1
34622,37,3,2,10,2,2,0,1,0,0,0,40,5
34623,35,1,13,6,1,8,1,1,1,0,0,45,1
34624,22,1,2,10,3,6,6,1,0,2176,0,25,1
34625,33,1,4,9,4,2,4,1,1,0,0,40,1
34626,42,5,2,10,1,9,2,1,0,0,0,40,1
34627,36,1,2,10,2,8,6,0,1,0,0,40,21
34628,41,1,2,10,1,5,1,1,1,0,0,60,1
34629,39,1,4,9,2,9,0,1,0,0,0,40,1
34630,63,1,2,10,1,7,1,3,1,0,0,40,16
34631,52,1,2,10,1,4,1,1,1,0,0,60,13
34632,36,1,13,6,3,0,0,1,0,0,0,35,1
34633,27,1,11,14,3,4,4,1,1,0,0,42,21
34634,19,1,3,7,3,0,6,1,0,0,0,15,6
34635,66,1,2,10,3,6,4,1,0,0,0,40,1
34636,74,6,2,10,5,5,4,2,1,15831,0,40,1
34637,37,1,7,11,1,2,1,1,1,0,0,45,1
34638,52,2,4,9,1,2,1,1,1,0,0,50,8
34639,44,1,11,14,4,5,4,1,1,0,2559,40,1
34640,24,1,1,13,3,4,4,1,1,0,1876,65,1
34641,31,1,7,11,3,9,4,2,1,0,0,45,1
34642,42,3,2,10,1,5,1,1,1,0,0,40,1
34643,35,1,1,13,1,6,2,1,0,0,0,15,1
34644,35,3,7,11,1,2,1,1,1,0,0,55,1
34645,26,6,5,15,3,6,4,1,0,0,0,80,1
34646,39,2,2,10,1,8,2,1,0,0,0,40,1
34647,38,1,1,13,1,9,1,1,1,0,0,50,1
34648,39,5,1,13,1,5,1,3,1,0,0,40,8
34649,35,1,1,13,1,1,1,1,1,0,1887,40,1
34650,40,1,4,9,1,2,2,1,0,0,0,45,1
34651,64,1,5,15,5,6,4,1,0,0,2444,40,1
34652,49,1,1,13,1,6,1,1,1,0,1672,45,23
34653,26,1,13,6,1,7,1,1,1,0,0,38,1
34654,44,1,15,3,6,2,4,1,1,0,0,45,1
34655,34,3,1,13,2,5,0,2,1,15020,0,50,1
34656,54,1,2,10,5,1,0,1,0,0,0,40,1
34657,22,1,2,10,3,0,6,1,0,0,0,10,1
34658,64,1,6,12,1,2,1,1,1,0,0,40,1
34659,22,1,4,9,3,4,6,1,0,0,0,20,1
34660,40,3,1,13,1,5,1,1,1,0,0,55,1
34661,36,1,4,9,1,8,1,1,1,5178,0,40,1
34662,49,1,2,10,2,9,4,1,0,0,0,40,1
34663,42,1,4,9,1,2,1,1,1,0,0,40,1
34664,48,1,1,13,2,5,4,1,0,0,0,50,1
34665,27,1,10,8,3,2,6,1,1,0,0,40,1
34666,30,1,3,7,1,5,1,1,1,0,0,40,1
34667,22,1,4,9,3,4,4,1,0,0,0,28,1
34668,36,1,4,9,1,2,1,1,1,0,0,45,1
34669,53,1,2,10,2,9,0,1,0,0,0,40,1
34670,32,1,4,9,4,2,4,1,1,0,0,40,1
34671,48,1,2,10,1,5,1,1,1,0,0,50,1
34672,40,1,6,12,1,4,1,1,1,0,0,40,1
34673,24,1,1,13,1,6,1,1,1,0,0,40,1
34674,35,2,5,15,1,6,1,1,1,0,0,40,1
34675,35,2,2,10,1,2,1,1,1,0,0,40,1
34676,28,1,1,13,2,9,4,1,0,0,0,40,1
34677,30,1,4,9,4,11,0,2,1,1506,0,80,1
34678,37,1,1,13,3,5,4,1,0,2174,0,50,1
34679,23,1,4,9,3,4,0,2,1,0,0,40,19
34680,17,1,13,6,3,4,6,1,0,0,0,22,1
34681,47,1,4,9,1,5,1,1,1,0,0,55,1
34682,43,1,2,10,1,6,1,1,1,0,0,40,1
34683,39,5,2,10,1,5,1,4,1,0,1485,40,1
34684,37,1,4,9,1,9,1,1,1,0,0,40,30
34685,23,1,4,9,1,4,2,2,0,0,0,35,1
34686,41,1,4,9,2,4,0,1,0,0,0,40,1
34687,22,1,4,9,3,0,4,2,0,0,0,35,1
34688,39,1,14,16,2,5,4,1,0,0,2559,60,3
34689,65,1,4,9,1,2,1,1,1,0,0,50,1
34690,61,5,1,13,3,6,4,1,0,0,0,63,1
34691,20,1,10,8,3,0,4,1,1,0,0,30,21
34692,37,5,4,9,2,0,0,1,0,2977,0,55,1
34693,39,1,1,13,2,4,4,1,1,0,0,60,1
34694,27,1,4,9,3,0,4,2,1,0,0,40,1
34695,32,2,13,6,1,5,1,1,1,0,0,55,1
34696,54,1,2,10,2,9,4,1,0,0,0,35,1
34697,39,1,1,13,1,6,1,1,1,0,0,40,1
34698,17,1,3,7,3,0,0,2,1,0,0,20,1
34699,19,1,3,7,3,4,0,1,0,0,0,25,1
34700,55,5,2,10,2,9,4,2,1,0,0,40,1
34701,36,1,6,12,4,1,4,1,0,0,0,3,1
34702,27,1,3,7,1,2,1,1,1,0,1740,40,1
34703,23,1,2,10,3,8,4,2,0,0,0,40,1
34704,38,5,1,13,1,6,2,1,0,0,0,55,1
34705,22,1,4,9,3,2,6,1,1,0,0,40,1
34706,31,1,1,13,1,5,2,1,0,0,0,40,1
34707,53,1,1,13,1,5,1,1,1,0,0,60,1
34708,67,5,1,13,1,5,1,1,1,0,0,20,1
34709,42,1,4,9,1,9,1,1,1,0,0,55,1
34710,31,1,2,10,3,4,4,1,1,0,1504,40,1
34711,22,1,13,6,1,7,1,1,1,0,0,40,1
34712,50,1,4,9,5,9,0,2,0,0,0,40,1
34713,41,3,6,12,1,6,1,1,1,15024,0,50,1
34714,42,3,1,13,1,5,1,1,1,0,0,50,1
34715,20,1,2,10,3,4,6,1,0,0,0,20,1
34716,18,1,4,9,3,4,6,3,0,0,0,40,1
34717,31,1,9,4,3,8,0,1,0,0,0,20,21
34718,56,1,2,10,1,5,1,1,1,0,1887,40,1
34719,23,1,4,9,1,2,1,1,1,0,0,40,1
34720,23,1,1,13,3,9,4,1,0,0,0,46,1
34721,54,2,4,9,1,4,1,1,1,0,0,50,1
34722,34,1,6,12,1,4,1,1,1,0,0,38,1
34723,36,1,2,10,1,5,1,2,1,0,0,10,1
34724,29,1,7,11,4,9,0,2,0,0,0,40,1
34725,67,1,8,5,1,12,2,1,0,0,0,6,1
34726,48,4,1,13,1,9,1,1,1,0,0,48,1
34727,53,6,11,14,3,6,4,1,0,0,0,46,1
34728,42,1,9,4,1,2,1,1,1,4386,0,50,1
34729,56,1,4,9,1,10,1,1,1,0,0,20,1
34730,40,1,4,9,3,0,0,2,1,0,0,40,1
34731,55,6,1,13,2,9,4,1,1,10520,0,40,1
34732,61,1,9,4,1,2,1,1,1,0,0,40,1
34733,35,2,1,13,1,6,2,1,0,0,0,40,1
34734,42,1,4,9,1,2,1,1,1,0,0,50,22
34735,32,1,2,10,1,11,1,1,1,0,0,60,1
34736,19,1,2,10,3,8,4,1,1,0,0,40,1
34737,21,1,6,12,3,9,6,1,1,0,0,40,1
34738,39,1,4,9,1,11,1,1,1,0,1887,40,1
34739,22,1,4,9,4,9,0,1,0,0,0,40,1
34740,23,1,4,9,3,4,4,1,0,0,0,35,1
34741,49,1,3,7,1,11,1,1,1,0,1902,70,1
34742,49,5,3,7,1,7,1,1,1,0,0,40,17
34743,34,1,13,6,4,0,0,3,0,0,0,4,1
34744,46,1,3,7,1,2,1,1,1,0,0,32,1
34745,26,1,2,10,1,0,1,1,1,0,0,40,1
34746,38,1,4,9,2,2,4,1,1,0,0,41,1
34747,59,1,13,6,1,11,1,2,1,0,0,40,1
34748,24,1,6,12,2,8,4,1,1,0,0,40,1
34749,26,1,7,11,3,9,4,1,0,0,0,40,1
34750,41,1,2,10,1,4,1,1,1,0,0,50,1
34751,27,1,4,9,3,9,4,1,1,0,0,38,1
34752,23,1,4,9,3,7,6,1,1,0,0,35,1
34753,19,1,8,5,1,11,1,1,1,0,0,40,1
34754,39,1,4,9,3,2,6,1,1,0,0,40,1
34755,46,1,2,10,1,2,2,1,0,7298,0,40,1
34756,28,2,4,9,3,5,6,1,1,0,0,40,1
34757,62,1,4,9,2,0,4,1,0,0,0,40,1
34758,28,1,6,12,3,9,6,1,1,0,0,35,1
34759,35,4,4,9,3,9,0,1,0,0,0,40,1
34760,38,1,4,9,1,2,1,1,1,0,0,42,1
34761,53,3,14,16,2,5,4,1,1,0,0,60,1
34762,29,1,1,13,1,6,1,1,1,0,0,50,1
34763,17,1,10,8,3,0,6,1,0,0,0,8,1
34764,45,5,4,9,3,9,4,1,0,0,0,37,1
34765,20,1,4,9,3,2,0,1,1,0,0,40,1
34766,59,5,4,9,1,0,1,1,1,0,0,40,1
34767,37,1,11,14,3,6,0,1,0,0,0,40,1
